video,size[kb],exec_time[s],model_load[s]
output17.ts,3526128,159.31613445281982,0.19700336456298828
output15.ts,10896480,158.42652320861816,0.19170761108398438
output23.ts,5042724,160.6681227684021,0.20273590087890625
output26.ts,5520808,158.1456184387207,0.18981719017028809
output28.ts,6103044,160.34735441207886,0.19083333015441895
output21.ts,4236392,159.65889692306519,0.5667445659637451
output12.ts,8384424,159.52163934707642,0.19939684867858887
output1.ts,5095740,159.99767780303955,0.1877729892730713
output13.ts,10118536,159.3844771385193,0.19087672233581543
output22.ts,4866756,158.8940978050232,0.1882185935974121
output10.ts,8562272,159.98412370681763,0.18494939804077148
output2.ts,5244072,158.38476419448853,0.1952800750732422
output5.ts,6972920,159.77379083633423,0.1828765869140625
output9.ts,8634464,158.04152488708496,0.18984198570251465
output18.ts,3497928,158.78907442092896,0.19358468055725098
output27.ts,6162828,159.24904346466064,0.19289660453796387
output8.ts,8307908,159.73225831985474,0.19080662727355957
output25.ts,5734564,159.81570482254028,0.19363069534301758
output29.ts,6691296,160.44076681137085,0.1825723648071289
output11.ts,8662288,160.81422567367554,1.2974703311920166
output20.ts,4647736,158.0714225769043,0.19149327278137207
output24.ts,5454444,160.15541553497314,0.18419408798217773
output7.ts,8027976,159.3905806541443,0.18892955780029297
output4.ts,5974076,157.91646242141724,0.18565845489501953
output14.ts,10756984,159.28248167037964,0.1910240650177002
output16.ts,4495832,158.23838710784912,0.18453383445739746
output19.ts,3990112,159.81992483139038,0.1846470832824707
output6.ts,7490108,158.86634588241577,0.1941821575164795
