video,size[kb],exec_time[s],model_load[s]
output8.ts,8307908,132.56162405014038,0.5165491104125977
output1.ts,5095740,130.4369330406189,0.36723756790161133
output7.ts,8027976,131.17988109588623,0.2748148441314697
output23.ts,5042724,128.3138871192932,0.27188777923583984
output22.ts,4866756,133.19708108901978,0.2818334102630615
output29.ts,6691296,129.30046319961548,0.291989803314209
output24.ts,5454444,132.325541973114,0.31241846084594727
output12.ts,8384424,130.389404296875,0.3151695728302002
output28.ts,6103044,130.3370475769043,0.2892441749572754
output18.ts,3497928,131.60507678985596,0.25803351402282715
output20.ts,4647736,129.7048807144165,0.2721443176269531
output17.ts,3526128,130.10032176971436,0.2515881061553955
output27.ts,6162828,131.14655017852783,0.26842331886291504
output19.ts,3990112,132.1423888206482,0.25526976585388184
output21.ts,4236392,132.50653743743896,0.2934141159057617
output10.ts,8562272,130.58786392211914,0.278883695602417
output5.ts,6972920,131.07388019561768,0.27387166023254395
output16.ts,4495832,132.3661208152771,0.29013895988464355
output4.ts,5974076,131.23855590820312,0.3181612491607666
output15.ts,10896480,129.52492237091064,0.2717761993408203
output9.ts,8634464,131.24786615371704,0.2479696273803711
output6.ts,7490108,130.4567813873291,0.26517605781555176
output11.ts,8662288,130.88406324386597,0.297313928604126
output13.ts,10118536,130.50546646118164,0.30762410163879395
output25.ts,5734564,131.36205673217773,0.25624847412109375
output2.ts,5244072,127.38007307052612,0.25707387924194336
output26.ts,5520808,131.61962032318115,0.2729818820953369
output14.ts,10756984,130.92561960220337,0.299854040145874
