video,size[kb],exec_time[s],model_load[s]
output8.ts,8307908,173.86949062347412,0.36553311347961426
output1.ts,5095740,173.6024022102356,0.2774543762207031
output7.ts,8027976,178.49712371826172,0.21691393852233887
output23.ts,5042724,163.80409002304077,0.2648200988769531
output22.ts,4866756,156.12542629241943,0.21474742889404297
output29.ts,6691296,166.0032033920288,0.21410226821899414
output24.ts,5454444,164.51441049575806,0.19312763214111328
output12.ts,8384424,171.5759515762329,0.19013667106628418
output28.ts,6103044,167.9243564605713,0.19142985343933105
output18.ts,3497928,180.68135976791382,0.18868732452392578
output20.ts,4647736,175.33735036849976,0.24741220474243164
output17.ts,3526128,175.21992921829224,0.20182347297668457
output27.ts,6162828,177.9685139656067,0.1903071403503418
output19.ts,3990112,167.478346824646,0.19186162948608398
output21.ts,4236392,171.4011788368225,0.19126486778259277
output10.ts,8562272,172.5445032119751,0.19451141357421875
output5.ts,6972920,177.53000259399414,0.19229745864868164
output16.ts,4495832,180.6493878364563,0.19952821731567383
output4.ts,5974076,178.10381650924683,0.2533295154571533
output15.ts,10896480,179.52579259872437,0.20148634910583496
output9.ts,8634464,185.21872758865356,0.19539976119995117
output6.ts,7490108,175.0645399093628,0.24518394470214844
output11.ts,8662288,180.53544759750366,0.21643590927124023
output13.ts,10118536,161.5767002105713,0.19037413597106934
output25.ts,5734564,164.23840522766113,0.19320392608642578
output2.ts,5244072,167.31903553009033,0.2049694061279297
output26.ts,5520808,169.29785013198853,0.1962592601776123
output14.ts,10756984,164.48523998260498,0.18918895721435547
