video,size[kb],exec_time[s],model_load[s]
output8.ts,8307908,213.35912942886353,0.35590481758117676
output1.ts,5095740,215.6444787979126,0.20213651657104492
output7.ts,8027976,218.00057888031006,0.24898171424865723
output23.ts,5042724,217.22725629806519,0.24695062637329102
output22.ts,4866756,215.04045724868774,0.24747872352600098
output29.ts,6691296,216.22722148895264,0.2040102481842041
output24.ts,5454444,216.59693717956543,0.24563932418823242
output12.ts,8384424,215.18826484680176,0.2535364627838135
output28.ts,6103044,219.5333957672119,0.2040705680847168
output18.ts,3497928,211.15714311599731,0.2449202537536621
output20.ts,4647736,217.5627589225769,0.20159316062927246
output17.ts,3526128,218.510103225708,0.1944873332977295
output27.ts,6162828,217.57887601852417,0.19476556777954102
output19.ts,3990112,228.87742519378662,0.19101905822753906
output21.ts,4236392,206.42194747924805,0.19786953926086426
output10.ts,8562272,212.81088590621948,0.1967153549194336
output5.ts,6972920,213.2169008255005,0.25153613090515137
output16.ts,4495832,215.11435508728027,0.21146631240844727
output4.ts,5974076,217.41571426391602,0.19734787940979004
output15.ts,10896480,216.11120700836182,0.19701433181762695
output9.ts,8634464,217.9629921913147,0.1928694248199463
output6.ts,7490108,217.0265793800354,0.19893550872802734
output11.ts,8662288,209.52736139297485,0.19910311698913574
output13.ts,10118536,214.2907977104187,0.19875645637512207
output25.ts,5734564,206.56063556671143,0.19921660423278809
output2.ts,5244072,214.0039086341858,0.19361376762390137
output26.ts,5520808,210.7127547264099,0.19889378547668457
output14.ts,10756984,216.7699098587036,0.25101709365844727
