video,size[kb],exec_time[s],model_load[s]
output17.ts,3526128,423.5404133796692,0.2450094223022461
output15.ts,10896480,378.5240888595581,0.23867464065551758
output23.ts,5042724,378.715717792511,0.22636961936950684
output26.ts,5520808,380.00850677490234,0.22252631187438965
output28.ts,6103044,374.99468326568604,0.21949338912963867
output21.ts,4236392,377.5834321975708,0.6816327571868896
output12.ts,8384424,410.58781147003174,0.22532320022583008
output1.ts,5095740,382.2485089302063,0.21671247482299805
output13.ts,10118536,380.4772138595581,0.22921156883239746
output22.ts,4866756,370.04722356796265,0.22236347198486328
output10.ts,8562272,378.3532381057739,0.21513986587524414
output2.ts,5244072,370.721971988678,0.2186756134033203
output5.ts,6972920,390.1151180267334,0.22504639625549316
output9.ts,8634464,370.28980255126953,0.23198914527893066
output18.ts,3497928,380.39538860321045,0.22044634819030762
output27.ts,6162828,370.9754228591919,0.22226285934448242
output8.ts,8307908,363.22081089019775,0.22284960746765137
output25.ts,5734564,373.2674837112427,0.21791744232177734
output29.ts,6691296,353.57826948165894,0.21939682960510254
output11.ts,8662288,364.2993211746216,1.4418833255767822
output20.ts,4647736,378.32151651382446,0.2252979278564453
output24.ts,5454444,380.9262156486511,0.22771716117858887
output7.ts,8027976,360.1926803588867,0.22632384300231934
output4.ts,5974076,367.6200747489929,0.22814106941223145
output14.ts,10756984,370.36229372024536,0.22635650634765625
output16.ts,4495832,368.320631980896,0.22006678581237793
output19.ts,3990112,367.93025732040405,0.22029781341552734
output6.ts,7490108,364.55689668655396,0.21679377555847168
