video,size[kb],exec_time[s],model_load[s]
output8.ts,8307908,200.34546852111816,0.2706780433654785
output1.ts,5095740,199.4003415107727,0.28421711921691895
output7.ts,8027976,194.16933059692383,0.5802690982818604
output23.ts,5042724,206.03246688842773,0.2235400676727295
output22.ts,4866756,204.00718450546265,0.18974733352661133
output29.ts,6691296,212.1652603149414,0.1877295970916748
output24.ts,5454444,207.11865425109863,0.24112629890441895
output12.ts,8384424,205.4036259651184,0.2440168857574463
output28.ts,6103044,205.6105375289917,0.2160499095916748
output18.ts,3497928,210.89439392089844,0.26061105728149414
output20.ts,4647736,205.16693592071533,0.25360107421875
output17.ts,3526128,204.34499979019165,0.20516610145568848
output27.ts,6162828,207.01427459716797,0.24967575073242188
output19.ts,3990112,207.46082067489624,0.20234131813049316
output21.ts,4236392,210.57004928588867,0.19508600234985352
output10.ts,8562272,200.85937976837158,0.18964219093322754
output5.ts,6972920,192.49223470687866,0.254518985748291
output16.ts,4495832,197.08606004714966,0.2382674217224121
output4.ts,5974076,198.0527400970459,0.24186253547668457
output15.ts,10896480,200.2819299697876,0.24621105194091797
output9.ts,8634464,201.0597586631775,0.20238685607910156
output6.ts,7490108,202.01387405395508,0.17978668212890625
output11.ts,8662288,207.68269300460815,0.19633889198303223
output13.ts,10118536,209.38388109207153,0.19582295417785645
output25.ts,5734564,204.88191843032837,0.2501258850097656
output2.ts,5244072,207.2185516357422,0.25832438468933105
output26.ts,5520808,207.7738642692566,0.2504138946533203
output14.ts,10756984,209.808087348938,0.2037339210510254
