video,size[kb],exec_time[s],model_load[s]
output17.ts,3526128,184.41938161849976,1.4404163360595703
output15.ts,10896480,186.8356704711914,0.27114081382751465
output23.ts,5042724,219.13844347000122,0.23415637016296387
output26.ts,5520808,187.58352994918823,0.24836206436157227
output28.ts,6103044,183.82278680801392,0.2281956672668457
output21.ts,4236392,204.13639545440674,0.6557807922363281
output12.ts,8384424,205.4365634918213,0.2388765811920166
output1.ts,5095740,190.11656045913696,0.22890043258666992
output13.ts,10118536,184.90678071975708,0.21813416481018066
output22.ts,4866756,188.09466361999512,0.22183847427368164
output10.ts,8562272,183.7886929512024,0.222459077835083
output2.ts,5244072,184.82338190078735,0.2262248992919922
output5.ts,6972920,183.5204005241394,0.22053956985473633
output9.ts,8634464,182.29892253875732,0.2185077667236328
output18.ts,3497928,182.98053741455078,0.22428441047668457
output27.ts,6162828,183.07044506072998,0.22281742095947266
output8.ts,8307908,182.41591453552246,0.22589612007141113
output25.ts,5734564,183.12065601348877,0.22137188911437988
output29.ts,6691296,182.95958042144775,0.218994140625
output11.ts,8662288,182.39054679870605,1.706383228302002
output20.ts,4647736,183.29061269760132,0.2264697551727295
output24.ts,5454444,184.59464311599731,0.22659516334533691
output7.ts,8027976,185.3990077972412,0.22308945655822754
output4.ts,5974076,185.27578115463257,0.2305281162261963
output14.ts,10756984,188.64105939865112,0.2269117832183838
output16.ts,4495832,184.69003438949585,0.22438669204711914
output19.ts,3990112,181.21134042739868,0.22647428512573242
output6.ts,7490108,184.55572128295898,0.2144308090209961
