video,size[kb],exec_time[s],model_load[s]
output8.ts,8307908,178.5229206085205,0.22607803344726562
output1.ts,5095740,176.58125162124634,0.24189257621765137
output7.ts,8027976,176.24013423919678,0.42374682426452637
output23.ts,5042724,173.33439588546753,0.20670866966247559
output22.ts,4866756,176.32440328598022,0.20737481117248535
output29.ts,6691296,172.9413390159607,0.19820570945739746
output24.ts,5454444,174.9210000038147,0.19724059104919434
output12.ts,8384424,175.36274194717407,0.21041131019592285
output28.ts,6103044,173.9104986190796,0.20411896705627441
output18.ts,3497928,173.59625101089478,0.18731331825256348
output20.ts,4647736,174.11938905715942,0.17867040634155273
output17.ts,3526128,173.56832027435303,0.1904144287109375
output27.ts,6162828,172.1043586730957,0.1978769302368164
output19.ts,3990112,170.5355167388916,0.19145488739013672
output21.ts,4236392,175.975239276886,0.20348286628723145
output10.ts,8562272,175.77239274978638,0.19610023498535156
output5.ts,6972920,176.67396068572998,0.20301437377929688
output16.ts,4495832,174.73196983337402,0.19719672203063965
output4.ts,5974076,173.00105094909668,0.19594502449035645
output15.ts,10896480,174.44478273391724,0.20803189277648926
output9.ts,8634464,173.674213886261,0.19959354400634766
output6.ts,7490108,171.7902421951294,0.19675374031066895
output11.ts,8662288,173.97886514663696,0.19443702697753906
output13.ts,10118536,174.75956678390503,0.2019190788269043
output25.ts,5734564,175.38713216781616,0.24944067001342773
output2.ts,5244072,170.27894258499146,0.2513134479522705
output26.ts,5520808,171.1084485054016,0.3293757438659668
output14.ts,10756984,179.0286898612976,0.3853929042816162
