video,size[kb],exec_time[s],model_load[s]
output8.ts,8307908,128.13270092010498,0.4821045398712158
output1.ts,5095740,128.87918949127197,0.32687807083129883
output7.ts,8027976,127.67876386642457,0.26952648162841797
output23.ts,5042724,130.7464838027954,0.2721579074859619
output22.ts,4866756,128.9526104927063,0.2996351718902588
output29.ts,6691296,130.12027740478516,0.3428776264190674
output24.ts,5454444,128.72693538665771,0.26949071884155273
output12.ts,8384424,131.04252815246582,0.26699209213256836
output28.ts,6103044,129.8621416091919,0.325777530670166
output18.ts,3497928,128.4267544746399,0.2558455467224121
output20.ts,4647736,132.45587348937988,0.27108335494995117
output17.ts,3526128,130.3073763847351,0.24846434593200684
output27.ts,6162828,132.84870386123657,0.2722337245941162
output19.ts,3990112,131.87185525894165,0.2856309413909912
output21.ts,4236392,129.7903299331665,0.3076181411743164
output10.ts,8562272,129.0576457977295,0.2798023223876953
output5.ts,6972920,129.41585779190063,0.2786877155303955
output16.ts,4495832,131.499981880188,0.29119396209716797
output4.ts,5974076,128.70752811431885,0.2805478572845459
output15.ts,10896480,130.04789352416992,0.2738335132598877
output9.ts,8634464,129.54620122909546,0.24347805976867676
output6.ts,7490108,131.38569593429565,0.2685728073120117
output11.ts,8662288,130.19201755523682,0.2866973876953125
output13.ts,10118536,131.89316987991333,0.2655668258666992
output25.ts,5734564,130.97915649414062,0.2658686637878418
output2.ts,5244072,130.9761881828308,0.28173208236694336
output26.ts,5520808,132.89796113967896,0.2959105968475342
output14.ts,10756984,132.41968154907227,0.29587507247924805
