video,size[kb],exec_time[s],model_load[s]
output17.ts,3526128,1567.7210927009583,0.258148193359375
output15.ts,10896480,1675.7123231887817,0.26175785064697266
output23.ts,5042724,1595.889401435852,0.26268959045410156
output26.ts,5520808,1615.395736694336,0.2502882480621338
output28.ts,6103044,1575.9564518928528,0.2564201354980469
output21.ts,4236392,1575.3284811973572,0.7124788761138916
output12.ts,8384424,1608.6428999900818,0.24907493591308594
output1.ts,5095740,1585.036039352417,0.2527172565460205
output13.ts,10118536,1598.393976688385,0.2474968433380127
output22.ts,4866756,1596.3879704475403,0.2548704147338867
output10.ts,8562272,1568.9001679420471,0.2434697151184082
output2.ts,5244072,1577.6615738868713,0.2528960704803467
output5.ts,6972920,1578.5283207893372,0.24841666221618652
output9.ts,8634464,1730.8745384216309,0.24097466468811035
output18.ts,3497928,1609.3828916549683,0.2376115322113037
output27.ts,6162828,1705.9334874153137,0.2356853485107422
output8.ts,8307908,1585.0326299667358,0.24544692039489746
output25.ts,5734564,1710.2670788764954,0.23764586448669434
output29.ts,6691296,1575.4712462425232,0.2411649227142334
output11.ts,8662288,1711.802577972412,1.5945014953613281
output20.ts,4647736,1566.4503574371338,0.24764347076416016
output24.ts,5454444,1548.0129957199097,0.24289321899414062
output7.ts,8027976,1740.7188057899475,0.23314666748046875
output4.ts,5974076,1591.1451816558838,0.23907756805419922
output14.ts,10756984,1556.7485094070435,0.24402809143066406
output16.ts,4495832,1568.1042313575745,0.24269938468933105
output19.ts,3990112,1601.7725586891174,0.23926377296447754
output6.ts,7490108,1551.2259721755981,0.2463550567626953
