video,size[kb],exec_time[s],model_load[s]
output8.ts,8307908,135.71300506591797,0.4090597629547119
output1.ts,5095740,132.64453411102295,0.3394343852996826
output7.ts,8027976,135.54309606552124,0.493941068649292
output23.ts,5042724,134.69184637069702,0.31993579864501953
output22.ts,4866756,133.02929401397705,0.32062482833862305
output29.ts,6691296,132.5445055961609,0.31316614151000977
output24.ts,5454444,134.15231704711914,0.29566192626953125
output12.ts,8384424,133.36185216903687,0.26972246170043945
output28.ts,6103044,133.46104621887207,0.29453611373901367
output18.ts,3497928,132.0116400718689,0.28077101707458496
output20.ts,4647736,135.2368950843811,0.30034708976745605
output17.ts,3526128,132.4662685394287,0.27117490768432617
output27.ts,6162828,134.0861201286316,0.31152939796447754
output19.ts,3990112,138.04234266281128,0.29444360733032227
output21.ts,4236392,134.25041437149048,0.3474564552307129
output10.ts,8562272,133.0437421798706,0.36028313636779785
output5.ts,6972920,133.72424840927124,0.34552502632141113
output16.ts,4495832,136.16608381271362,0.34162330627441406
output4.ts,5974076,138.64680528640747,0.3865790367126465
output15.ts,10896480,132.68587589263916,0.3702056407928467
output9.ts,8634464,134.5527172088623,0.3059883117675781
output6.ts,7490108,132.98288583755493,0.32219600677490234
output11.ts,8662288,134.55274105072021,0.29336071014404297
output13.ts,10118536,136.25121116638184,0.28105664253234863
output25.ts,5734564,135.860013961792,0.2746853828430176
output2.ts,5244072,138.25156688690186,0.2636418342590332
output26.ts,5520808,134.62878465652466,0.27689218521118164
output14.ts,10756984,132.5643539428711,0.2791905403137207
