video,size[kb],exec_time[s],model_load[s]
output17.ts,3526128,141.39498472213745,0.23437047004699707
output15.ts,10896480,140.54632186889648,0.23568272590637207
output23.ts,5042724,140.29635190963745,0.2167670726776123
output26.ts,5520808,141.15875959396362,0.22786712646484375
output28.ts,6103044,139.69058990478516,0.22420978546142578
output21.ts,4236392,140.37898778915405,0.6396210193634033
output12.ts,8384424,137.8651738166809,0.23369073867797852
output1.ts,5095740,140.90828895568848,0.21459746360778809
output13.ts,10118536,141.30555391311646,0.22187137603759766
output22.ts,4866756,142.86792278289795,0.21999001502990723
output10.ts,8562272,139.77062702178955,0.20933103561401367
output2.ts,5244072,140.52194356918335,0.22241950035095215
output5.ts,6972920,140.21364450454712,0.21342682838439941
output9.ts,8634464,139.6584391593933,0.2292780876159668
output18.ts,3497928,141.12818241119385,0.20708799362182617
output27.ts,6162828,139.69589471817017,0.21286773681640625
output8.ts,8307908,141.1230444908142,0.21646571159362793
output25.ts,5734564,141.84445142745972,0.21444487571716309
output29.ts,6691296,140.69527387619019,0.20755958557128906
output11.ts,8662288,139.94711637496948,1.425868034362793
output20.ts,4647736,150.22321939468384,0.22411417961120605
output24.ts,5454444,138.41816186904907,0.2125718593597412
output7.ts,8027976,141.9658660888672,0.20772743225097656
output4.ts,5974076,138.42098712921143,0.21860599517822266
output14.ts,10756984,139.5364761352539,0.21224641799926758
output16.ts,4495832,137.8937840461731,0.21052122116088867
output19.ts,3990112,140.45368432998657,0.21692419052124023
output6.ts,7490108,139.31599855422974,0.20655465126037598
