video,size[kb],exec_time[s],model_load[s]
output17.ts,3526128,129.14892435073853,0.29036521911621094
output15.ts,10896480,127.68689393997192,0.28081727027893066
output23.ts,5042724,128.51545810699463,0.24523639678955078
output26.ts,5520808,128.92509698867798,0.28021860122680664
output28.ts,6103044,129.39813137054443,0.268587589263916
output21.ts,4236392,129.5622706413269,0.6971611976623535
output12.ts,8384424,129.2027711868286,0.2611119747161865
output1.ts,5095740,127.92615890502928,0.2638695240020752
output13.ts,10118536,130.46923875808716,0.2802109718322754
output22.ts,4866756,128.90254259109497,0.24725747108459473
output10.ts,8562272,129.44313287734985,0.23842167854309082
output2.ts,5244072,129.53026294708252,0.2529416084289551
output5.ts,6972920,127.58157253265381,0.2598860263824463
output9.ts,8634464,128.75326871871948,0.263019323348999
output18.ts,3497928,131.71461820602417,0.27481603622436523
output27.ts,6162828,128.89217138290405,0.2745554447174072
output8.ts,8307908,128.77469062805176,0.26401424407958984
output25.ts,5734564,128.12386751174927,0.25579166412353516
output29.ts,6691296,127.5320529937744,0.25067901611328125
output11.ts,8662288,128.4656047821045,1.4810404777526855
output20.ts,4647736,127.15628147125244,0.24307656288146973
output24.ts,5454444,128.73684167861938,0.2542080879211426
output7.ts,8027976,128.90703678131104,0.25449490547180176
output4.ts,5974076,129.35692071914673,0.2784726619720459
output14.ts,10756984,127.23891735076903,0.26233625411987305
output16.ts,4495832,126.95420980453493,0.27652931213378906
output19.ts,3990112,127.53008604049681,0.27643275260925293
output6.ts,7490108,127.5349736213684,0.2517111301422119
