video,size[kb],exec_time[s],model_load[s]
output8.ts,8307908,176.62560939788818,0.3345155715942383
output1.ts,5095740,174.5696783065796,0.2598109245300293
output7.ts,8027976,179.55793142318726,0.6031017303466797
output23.ts,5042724,189.30693864822388,0.22954940795898438
output22.ts,4866756,185.08076667785645,0.21059441566467285
output29.ts,6691296,183.33128690719604,0.20153045654296875
output24.ts,5454444,186.37022972106934,0.19754791259765625
output12.ts,8384424,188.93120288848877,0.2010037899017334
output28.ts,6103044,186.49927377700806,0.25063228607177734
output18.ts,3497928,185.4800581932068,0.24524641036987305
output20.ts,4647736,192.7314043045044,0.20964789390563965
output17.ts,3526128,189.28261995315552,0.19187068939208984
output27.ts,6162828,187.42462396621704,0.24653172492980957
output19.ts,3990112,185.85540056228638,0.2635519504547119
output21.ts,4236392,182.53719806671143,0.19524216651916504
output10.ts,8562272,169.50631141662598,0.19059109687805176
output5.ts,6972920,174.34262037277222,0.19858360290527344
output16.ts,4495832,170.16315460205078,0.24541735649108887
output4.ts,5974076,174.76216554641724,0.2102198600769043
output15.ts,10896480,176.85562372207642,0.198439359664917
output9.ts,8634464,183.88901948928833,0.19281435012817383
output6.ts,7490108,178.2041072845459,0.256880521774292
output11.ts,8662288,186.03050708770752,0.2057509422302246
output13.ts,10118536,179.75776195526123,0.24744653701782227
output25.ts,5734564,185.18412113189697,0.21534276008605957
output2.ts,5244072,183.13891887664795,0.19076013565063477
output26.ts,5520808,180.85196018218994,0.19434332847595215
output14.ts,10756984,185.00123023986816,0.18996047973632812
