video,size[kb],exec_time[s],model_load[s]
output17.ts,3526128,140.2723789215088,0.36622166633605957
output15.ts,10896480,139.35807943344116,0.325894832611084
output23.ts,5042724,141.19340181350708,0.28639769554138184
output26.ts,5520808,141.83650016784668,0.32475757598876953
output28.ts,6103044,139.92167711257935,0.3273751735687256
output21.ts,4236392,140.46931266784668,0.7847707271575928
output12.ts,8384424,139.15106058120728,0.2895324230194092
output1.ts,5095740,137.86834478378296,0.3027687072753906
output13.ts,10118536,141.7475700378418,0.295299768447876
output22.ts,4866756,137.40605115890503,0.28774070739746094
output10.ts,8562272,138.88951539993286,0.30126476287841797
output2.ts,5244072,138.01043033599854,0.2950632572174072
output5.ts,6972920,138.8630509376526,0.31833529472351074
output9.ts,8634464,138.0149245262146,0.294389009475708
output18.ts,3497928,138.64139318466187,0.3017082214355469
output27.ts,6162828,139.76722955703735,0.3243565559387207
output8.ts,8307908,138.46744298934937,0.28870105743408203
output25.ts,5734564,138.0624771118164,0.3016519546508789
output29.ts,6691296,140.1902198791504,0.2974839210510254
output11.ts,8662288,142.63348579406738,1.5689127445220947
output20.ts,4647736,138.45701217651367,0.2995116710662842
output24.ts,5454444,142.62478351593018,0.3266282081604004
output7.ts,8027976,139.75012302398682,0.35205912590026855
output4.ts,5974076,140.1526689529419,0.3290286064147949
output14.ts,10756984,139.14000988006592,0.29421353340148926
output16.ts,4495832,137.95404434204102,0.2964653968811035
output19.ts,3990112,138.3294939994812,0.3217010498046875
output6.ts,7490108,140.4377579689026,0.3024575710296631
