video,size[kb],exec_time[s],model_load[s]
output8.ts,8307908,210.57312488555908,0.42581963539123535
output1.ts,5095740,216.45320653915405,0.24941086769104004
output7.ts,8027976,220.18707990646362,0.43393874168395996
output23.ts,5042724,220.93796730041504,0.21018028259277344
output22.ts,4866756,193.98057460784912,0.25621700286865234
output29.ts,6691296,216.23743772506714,0.2157456874847412
output24.ts,5454444,213.185453414917,0.19675135612487793
output12.ts,8384424,212.57942914962769,0.2044823169708252
output28.ts,6103044,216.65953397750854,0.19446492195129395
output18.ts,3497928,218.59806776046753,0.2745027542114258
output20.ts,4647736,215.01832008361816,0.223463773727417
output17.ts,3526128,214.80097770690918,0.27098608016967773
output27.ts,6162828,214.6016240119934,0.27982330322265625
output19.ts,3990112,212.58491277694702,0.215867280960083
output21.ts,4236392,210.75704097747803,0.2533848285675049
output10.ts,8562272,213.03926706314087,0.21055960655212402
output5.ts,6972920,212.8422975540161,0.2594273090362549
output16.ts,4495832,207.87547826766968,0.2167203426361084
output4.ts,5974076,207.5183391571045,0.2724001407623291
output15.ts,10896480,212.08683252334595,0.22107219696044922
output9.ts,8634464,213.65317106246948,0.25962138175964355
output6.ts,7490108,210.6456160545349,0.25700974464416504
output11.ts,8662288,186.80357933044434,0.21267437934875488
output13.ts,10118536,185.35070419311523,0.20719575881958008
output25.ts,5734564,210.10533571243286,0.20618486404418945
output2.ts,5244072,213.86440992355347,0.24152255058288574
output26.ts,5520808,211.42481565475464,0.3816370964050293
output14.ts,10756984,215.61918258666992,0.3993687629699707
