video,size[kb],exec_time[s],model_load[s]
output17.ts,3526128,136.073637008667,0.182816743850708
output15.ts,10896480,132.52424001693726,0.1997978687286377
output23.ts,5042724,132.24328756332397,0.18521785736083984
output26.ts,5520808,134.09719467163086,0.1832890510559082
output28.ts,6103044,133.87423753738403,0.1972975730895996
output21.ts,4236392,132.97314643859863,0.5717456340789795
output12.ts,8384424,133.73090028762817,0.18489527702331543
output1.ts,5095740,132.8890562057495,0.18484711647033691
output13.ts,10118536,134.98104810714722,0.18504738807678223
output22.ts,4866756,134.24687385559082,0.2028954029083252
output10.ts,8562272,135.22436618804932,0.19237279891967773
output2.ts,5244072,133.65447521209717,0.18942928314208984
output5.ts,6972920,132.67409801483154,0.1860048770904541
output9.ts,8634464,133.2499384880066,0.1801905632019043
output18.ts,3497928,135.18232107162476,0.18444490432739258
output27.ts,6162828,135.24891138076782,0.19101333618164062
output8.ts,8307908,133.4721326828003,0.19236302375793457
output25.ts,5734564,133.81987810134888,0.18400955200195312
output29.ts,6691296,133.82952213287354,0.19142532348632812
output11.ts,8662288,133.02658796310425,1.3239178657531738
output20.ts,4647736,134.55557823181152,0.19208598136901855
output24.ts,5454444,134.36259031295776,0.1904299259185791
output7.ts,8027976,133.11970233917236,0.18993091583251953
output4.ts,5974076,132.921040058136,0.18388938903808594
output14.ts,10756984,132.24375247955322,0.18017268180847168
output16.ts,4495832,132.93625116348267,0.186262845993042
output19.ts,3990112,132.59387016296387,0.18410015106201172
output6.ts,7490108,133.8152527809143,0.18351197242736816
