video,size[kb],exec_time[s],model_load[s]
output8.ts,8307908,133.92218351364136,0.34344482421875
output1.ts,5095740,129.86416816711426,0.3177504539489746
output7.ts,8027976,133.92632007598877,0.28447484970092773
output23.ts,5042724,133.43967199325562,0.3227860927581787
output22.ts,4866756,132.98970460891724,0.3499605655670166
output29.ts,6691296,135.38347482681274,0.3389461040496826
output24.ts,5454444,135.5506420135498,0.29526352882385254
output12.ts,8384424,133.81365537643433,0.34548068046569824
output28.ts,6103044,134.7886323928833,0.34308767318725586
output18.ts,3497928,133.01804065704346,0.2818765640258789
output20.ts,4647736,134.13697481155396,0.3640420436859131
output17.ts,3526128,132.08491802215576,0.32085657119750977
output27.ts,6162828,130.15470504760742,0.36221790313720703
output19.ts,3990112,130.54829835891724,0.3428306579589844
output21.ts,4236392,131.78867101669312,0.3275716304779053
output10.ts,8562272,131.40853643417358,0.3325800895690918
output5.ts,6972920,132.65416622161865,0.33745789527893066
output16.ts,4495832,129.0309190750122,0.2928435802459717
output4.ts,5974076,130.19298315048218,0.3027682304382324
output15.ts,10896480,134.21419858932495,0.2821018695831299
output9.ts,8634464,131.22165203094482,0.3083367347717285
output6.ts,7490108,130.7460904121399,0.2878150939941406
output11.ts,8662288,130.62726259231567,0.3180582523345947
output13.ts,10118536,133.11184644699097,0.2957956790924072
output25.ts,5734564,136.51175498962402,0.28227925300598145
output2.ts,5244072,134.87435579299927,0.32662272453308105
output26.ts,5520808,129.78378534317017,0.32810163497924805
output14.ts,10756984,129.35004234313965,0.30420708656311035
